page_number,segment_count,has_items,item_ids,standards,years,question_numbers
416,1,yes,g6_elar_6.5F_2014_q21,6.5(F),2014,21
417,1,yes,g6_elar_6.5F_2014_q22,6.5(F),2014,22
418,1,yes,g6_elar_6.5F_2014_q23,6.5(F),2014,23
419,1,yes,g6_elar_6.5E_2014_q30,6.5(E),2014,30
420,1,yes,g6_elar_6.5E_2014_q31,6.5(E),2014,31
421,1,yes,g6_elar_6.5E_2014_q32,6.5(E),2014,32
422,1,yes,g6_elar_6.5E_2014_q33,6.5(E),2014,33
423,0,no,,,,
424,1,yes,g6_elar_6.5F_2013_q25,6.5(F),2013,25
425,1,yes,g6_elar_6.5F_2013_q26,6.5(F),2013,26
426,1,yes,g6_elar_6.5F_2013_q28,6.5(F),2013,28
427,1,yes,g6_elar_6.5F_2013_q29,6.5(F),2013,29
428,1,yes,g6_elar_6.9D_2013_q27,6.9(D),2013,27
429,0,no,,,,
430,0,no,,,,
431,1,yes,g6_elar_6.5E_2013_q37,6.5(E),2013,37
432,1,yes,g6_elar_6.5E_2013_q38,6.5(E),2013,38
433,1,yes,g6_elar_6.5E_2013_q39,6.5(E),2013,39
434,1,yes,g6_elar_6.5E_2013_q40,6.5(E),2013,40
435,0,no,,,,
436,0,no,,,,
437,2,yes,g6_elar_6.2C_2025_q7; g6_elar_6.5C_2025_q5,6.2(C); 6.5(C),2025; 2025,7; 5
438,1,yes,g6_elar_6.5G_2025_q2,6.5(G),2025,2
439,2,yes,g6_elar_6.6C_2025_q3; g6_elar_6.6D_2025_q4,6.6(C); 6.6(D),2025; 2025,3; 4
440,1,yes,g6_elar_6.7B_2025_q1,6.7(B),2025,1
441,2,yes,g6_elar_6.7C_2025_q6; g6_elar_6.8C_2025_q8,6.7(C); 6.8(C),2025; 2025,6; 8
442,0,no,,,,
443,0,no,,,,
444,2,yes,g6_elar_6.5C_2022_q14; g6_elar_6.5F_2022_q11,6.5(C); 6.5(F),2022; 2022,14; 11
445,2,yes,g6_elar_6.7A_2022_q15; g6_elar_6.7B_2022_q12,6.7(A); 6.7(B),2022; 2022,15; 12
446,2,yes,g6_elar_6.7C_2022_q13; g6_elar_6.8C_2022_q16,6.7(C); 6.8(C),2022; 2022,13; 16
447,1,yes,g6_elar_6.9F_2022_q10,6.9(F),2022,10
448,0,no,,,,
449,2,yes,g6_elar_6.2A_2021_q8; g6_elar_6.5F_2021_q9,6.2(A); 6.5(F),2021; 2021,8; 9
450,2,yes,g6_elar_6.5F_2021_q10; g6_elar_6.5F_2021_q11,6.5(F); 6.5(F),2021; 2021,10; 11
451,2,yes,g6_elar_6.5F_2021_q12; g6_elar_6.5F_2021_q13,6.5(F); 6.5(F),2021; 2021,12; 13
452,0,no,,,,
453,1,yes,g6_elar_6.2A_2017_q6,6.2(A),2017,6
454,1,yes,g6_elar_6.6C_2017_q7,6.6(C),2017,7
455,1,yes,g6_elar_6.5F_2017_q9,6.5(F),2017,9
456,1,yes,g6_elar_6.6C_2017_q10,6.6(C),2017,10
457,1,yes,g6_elar_6.6C_2017_q11,6.6(C),2017,11
458,1,yes,g6_elar_6.6D_2017_q8,6.6(D),2017,8
459,0,no,,,,
460,1,yes,g6_elar_6.2B_2014_q45,6.2(B),2014,45
461,1,yes,g6_elar_6.6C_2014_q42,6.6(C),2014,42
462,1,yes,g6_elar_6.6C_2014_q44,6.6(C),2014,44
463,1,yes,g6_elar_6.6C_2014_q46,6.6(C),2014,46
464,1,yes,g6_elar_6.6C_2014_q47,6.6(C),2014,47
465,1,yes,g6_elar_6.6D_2014_q43,6.6(D),2014,43
466,1,yes,g6_elar_6.9D_2014_q48,6.9(D),2014,48
467,0,no,,,,
468,0,no,,,,
469,2,yes,g6_elar_6.5F_2025_q15; g6_elar_6.7A_2025_q12,6.5(F); 6.7(A),2025; 2025,15; 12
470,1,yes,g6_elar_6.7D_2025_q13,6.7(D),2025,13
471,2,yes,g6_elar_6.9A_2025_q16; g6_elar_6.9E_2025_q14,6.9(A); 6.9(E),2025; 2025,16; 14
472,0,no,,,,
473,0,no,,,,
474,0,no,,,,
475,2,yes,g6_elar_6.5E_2025_q17; g6_elar_6.5E_2025_q18,6.5(E); 6.5(E),2025; 2025,17; 18
476,1,yes,g6_elar_6.5E_2025_q19,6.5(E),2025,19
477,1,yes,g6_elar_6.5E_2025_q20,6.5(E),2025,20
478,0,no,,,,
479,0,no,,,,
480,1,yes,g6_elar_6.5E_2019_q25,6.5(E),2019,25
481,1,yes,g6_elar_6.5E_2019_q26,6.5(E),2019,26
482,1,yes,g6_elar_6.5E_2019_q27,6.5(E),2019,27
483,1,yes,g6_elar_6.5E_2019_q28,6.5(E),2019,28
484,0,no,,,,
485,1,yes,g6_elar_6.5F_2019_q19,6.5(F),2019,19
486,1,yes,g6_elar_6.5F_2019_q20,6.5(F),2019,20
487,1,yes,g6_elar_6.5F_2019_q21,6.5(F),2019,21
488,1,yes,g6_elar_6.5F_2019_q22,6.5(F),2019,22
489,1,yes,g6_elar_6.5F_2019_q23,6.5(F),2019,23
490,1,yes,g6_elar_6.5F_2019_q24,6.5(F),2019,24
491,0,no,,,,
492,1,yes,g6_elar_6.2A_2016_q5,6.2(A),2016,5
493,1,yes,g6_elar_6.5F_2016_q1,6.5(F),2016,1
494,1,yes,g6_elar_6.5F_2016_q3,6.5(F),2016,3
495,1,yes,g6_elar_6.5F_2016_q4,6.5(F),2016,4
496,1,yes,g6_elar_6.5F_2016_q6,6.5(F),2016,6
497,1,yes,g6_elar_6.5F_2016_q7,6.5(F),2016,7
498,1,yes,g6_elar_6.5F_2016_q8,6.5(F),2016,8
499,1,yes,g6_elar_6.9D_2016_q2,6.9(D),2016,2
500,0,no,,,,
501,1,yes,g6_elar_6.2B_2015_q44,6.2(B),2015,44
502,1,yes,g6_elar_6.5F_2015_q41,6.5(F),2015,41
503,1,yes,g6_elar_6.5F_2015_q42,6.5(F),2015,42
504,1,yes,g6_elar_6.5F_2015_q45,6.5(F),2015,45
505,1,yes,g6_elar_6.5F_2015_q47,6.5(F),2015,47
506,1,yes,g6_elar_6.5F_2015_q48,6.5(F),2015,48
507,1,yes,g6_elar_6.6D_2015_q43,6.6(D),2015,43
508,1,yes,g6_elar_6.9D_2015_q46,6.9(D),2015,46
509,0,no,,,,
510,0,no,,,,
511,1,yes,g6_elar_6.5E_2013_q37,6.5(E),2013,37
512,1,yes,g6_elar_6.5E_2013_q38,6.5(E),2013,38
513,1,yes,g6_elar_6.5E_2013_q39,6.5(E),2013,39
514,1,yes,g6_elar_6.5E_2013_q40,6.5(E),2013,40
515,0,no,,,,
516,1,yes,g6_elar_6.2A_2013_q33,6.2(A),2013,33
517,1,yes,g6_elar_6.5F_2013_q30,6.5(F),2013,30
518,1,yes,g6_elar_6.5F_2013_q32,6.5(F),2013,32
519,1,yes,g6_elar_6.5F_2013_q34,6.5(F),2013,34
520,1,yes,g6_elar_6.5F_2013_q35,6.5(F),2013,35
521,1,yes,g6_elar_6.5F_2013_q36,6.5(F),2013,36
522,1,yes,g6_elar_6.9D_2013_q31,6.9(D),2013,31
523,0,no,,,,
524,0,no,,,,
525,1,yes,g6_elar_6.2A_2024_q11,6.2(A),2024,11
526,1,yes,g6_elar_6.5H_2024_q13,6.5(H),2024,13
527,1,yes,g6_elar_6.6D_2024_q9,6.6(D),2024,9
528,2,yes,g6_elar_6.8E_2024_q15; g6_elar_6.8E_2024_q12,6.8(E); 6.8(E),2024; 2024,15; 12
529,1,yes,g6_elar_6.9A_2024_q14,6.9(A),2024,14
530,1,yes,g6_elar_6.9G_2024_q10,6.9(G),2024,10
531,0,no,,,,
532,1,yes,g6_elar_6.2B_2016_q33,6.2(B),2016,33
533,1,yes,g6_elar_6.2B_2016_q37,6.2(B),2016,37
534,1,yes,g6_elar_6.5F_2016_q32,6.5(F),2016,32
535,1,yes,g6_elar_6.5F_2016_q34,6.5(F),2016,34
536,1,yes,g6_elar_6.5F_2016_q36,6.5(F),2016,36
537,1,yes,g6_elar_6.5F_2016_q38,6.5(F),2016,38
538,1,yes,g6_elar_6.5F_2016_q39,6.5(F),2016,39
539,0,no,,,,
540,1,yes,g6_elar_6.2B_2014_q34,6.2(B),2014,34
541,1,yes,g6_elar_6.5F_2014_q35,6.5(F),2014,35
542,1,yes,g6_elar_6.5F_2014_q36,6.5(F),2014,36
543,1,yes,g6_elar_6.5F_2014_q37,6.5(F),2014,37
544,1,yes,g6_elar_6.5F_2014_q38,6.5(F),2014,38
545,1,yes,g6_elar_6.5F_2014_q39,6.5(F),2014,39
546,1,yes,g6_elar_6.5F_2014_q40,6.5(F),2014,40
547,1,yes,g6_elar_6.5F_2014_q41,6.5(F),2014,41
548,0,no,,,,
549,0,no,,,,
550,1,yes,g6_elar_6.11D_2025_q28,6.11(D),2025,28
551,0,no,,,,
552,0,no,,,,
553,1,yes,g6_elar_6.6B_2024_q27,6.6(B),2024,27
554,0,no,,,,
555,1,yes,g6_elar_6.11B_2023_q27,6.11(B),2023,27
556,0,no,,,,
557,0,no,,,,
558,1,yes,g6_elar_6.10B_2025_q31,6.10(B),2025,31
559,1,yes,g6_elar_6.10B_2025_q32,6.10(B),2025,32
560,2,yes,g6_elar_6.10C_2025_q29; g6_elar_6.10C_2025_q30,6.10(C); 6.10(C),2025; 2025,29; 30
561,0,no,,,,
562,0,no,,,,
563,1,yes,g6_elar_6.10B_2025_q33,6.10(B),2025,33
564,1,yes,g6_elar_6.10B_2025_q36,6.10(B),2025,36
565,2,yes,g6_elar_6.10B_2025_q37; g6_elar_6.10C_2025_q34,6.10(B); 6.10(C),2025; 2025,37; 34
566,1,yes,g6_elar_6.10C_2025_q35,6.10(C),2025,35
567,0,no,,,,
568,1,yes,g6_elar_6.10B_2024_q28,6.10(B),2024,28
569,2,yes,g6_elar_6.10B_2024_q31; g6_elar_6.10C_2024_q29,6.10(B); 6.10(C),2024; 2024,31; 29
570,1,yes,g6_elar_6.10C_2024_q30,6.10(C),2024,30
571,1,yes,g6_elar_6.10C_2024_q32,6.10(C),2024,32
572,0,no,,,,
573,1,yes,g6_elar_6.10B_2024_q34,6.10(B),2024,34
574,1,yes,g6_elar_6.10B_2024_q37,6.10(B),2024,37
575,2,yes,g6_elar_6.10B_2024_q33; g6_elar_6.10C_2024_q35,6.10(B); 6.10(C),2024; 2024,33; 35
576,1,yes,g6_elar_6.10C_2024_q36,6.10(C),2024,36
577,0,no,,,,
578,1,yes,g6_elar_6.10B_2023_q30,6.10(B),2023,30
579,1,yes,g6_elar_6.10B_2023_q32,6.10(B),2023,32
580,2,yes,g6_elar_6.10B_2023_q28; g6_elar_6.10C_2023_q29,6.10(B); 6.10(C),2023; 2023,28; 29
581,1,yes,g6_elar_6.10C_2023_q31,6.10(C),2023,31
582,0,no,,,,
583,2,yes,g6_elar_6.10C_2023_q33; g6_elar_6.10B_2023_q35,6.10(C); 6.10(B),2023; 2023,33; 35
584,1,yes,g6_elar_6.10B_2023_q34,6.10(B),2023,34
585,1,yes,g6_elar_6.10B_2023_q36,6.10(B),2023,36
586,0,no,,,,
587,0,no,,,,
588,2,yes,g6_elar_6.10D_2025_q39; g6_elar_6.10D_2025_q40,6.10(D); 6.10(D),2025; 2025,39; 40
589,1,yes,g6_elar_6.10D_2025_q38,6.10(D),2025,38
590,1,yes,g6_elar_6.10D_2025_q41,6.10(D),2025,41
591,0,no,,,,
592,2,yes,g6_elar_6.10D_2025_q44; g6_elar_6.10D_2025_q43,6.10(D); 6.10(D),2025; 2025,44; 43
593,1,yes,g6_elar_6.10D_2025_q45,6.10(D),2025,45
594,1,yes,g6_elar_6.10D_2025_q42,6.10(D),2025,42
595,0,no,,,,
596,2,yes,g6_elar_6.10D_2024_q38; g6_elar_6.10D_2024_q40,6.10(D); 6.10(D),2024; 2024,38; 40
597,1,yes,g6_elar_6.10D_2024_q41,6.10(D),2024,41
598,1,yes,g6_elar_6.10D_2024_q39,6.10(D),2024,39
599,0,no,,,,
600,2,yes,g6_elar_6.10D_2024_q45; g6_elar_6.10D_2024_q42,6.10(D); 6.10(D),2024; 2024,45; 42
601,1,yes,g6_elar_6.10D_2024_q44,6.10(D),2024,44
602,1,yes,g6_elar_6.10D_2024_q43,6.10(D),2024,43
603,0,no,,,,
604,2,yes,g6_elar_6.10D_2023_q39; g6_elar_6.10D_2023_q37,6.10(D); 6.10(D),2023; 2023,39; 37
605,1,yes,g6_elar_6.10D_2023_q40,6.10(D),2023,40
606,2,yes,g6_elar_6.10D_2023_q41; g6_elar_6.10D_2023_q38,6.10(D); 6.10(D),2023; 2023,41; 38
607,0,no,,,,
608,0,no,,,,
609,2,yes,g6_elar_6.10D_2023_q44; g6_elar_6.10D_2023_q43,6.10(D); 6.10(D),2023; 2023,44; 43
610,1,yes,g6_elar_6.10D_2023_q45,6.10(D),2023,45
611,1,yes,g6_elar_6.10D_2023_q42,6.10(D),2023,42
612,0,no,,,,
